# Etrue_lo Etrue_hi Ereco_lo Ereco_hi P(Ereco|Etrue)
1.77827941e+06 2.51188643e+06 7.94328235e+04 1.12201845e+05 1.91645932e-02
1.77827941e+06 2.51188643e+06 1.12201845e+05 1.58489319e+05 3.15907824e-02
1.77827941e+06 2.51188643e+06 1.58489319e+05 2.23872114e+05 4.15501182e-02
1.77827941e+06 2.51188643e+06 2.23872114e+05 3.16227766e+05 5.16651736e-02
1.77827941e+06 2.51188643e+06 3.16227766e+05 4.46683592e+05 5.93886727e-02
1.77827941e+06 2.51188643e+06 4.46683592e+05 6.30957344e+05 7.68507788e-02
1.77827941e+06 2.51188643e+06 6.30957344e+05 8.91250938e+05 8.33888959e-02
1.77827941e+06 2.51188643e+06 8.91250938e+05 1.25892541e+06 1.01341560e-01
1.77827941e+06 2.51188643e+06 1.25892541e+06 1.77827941e+06 1.60527812e-01
1.77827941e+06 2.51188643e+06 1.77827941e+06 2.51188643e+06 2.93407619e-01
1.77827941e+06 2.51188643e+06 2.51188643e+06 3.54813389e+06 6.18604165e-02
1.77827941e+06 2.51188643e+06 3.54813389e+06 5.01187234e+06 1.46320080e-03
1.77827941e+06 2.51188643e+06 5.01187234e+06 7.07945784e+06 2.83759003e-04
1.77827941e+06 2.51188643e+06 7.07945784e+06 1.00000000e+07 4.18011413e-05
2.51188643e+06 3.54813389e+06 1.00000000e+04 1.41253754e+04 2.35140262e-04
2.51188643e+06 3.54813389e+06 1.41253754e+04 1.99526231e+04 1.13977065e-03
2.51188643e+06 3.54813389e+06 1.99526231e+04 2.81838293e+04 8.96047927e-04
2.51188643e+06 3.54813389e+06 2.81838293e+04 3.98107171e+04 1.87298981e-03
2.51188643e+06 3.54813389e+06 3.98107171e+04 5.62341325e+04 5.62091430e-03
2.51188643e+06 3.54813389e+06 5.62341325e+04 7.94328235e+04 8.13401109e-03
2.51188643e+06 3.54813389e+06 7.94328235e+04 1.12201845e+05 1.32154474e-02
2.51188643e+06 3.54813389e+06 1.12201845e+05 1.58489319e+05 2.33449963e-02
2.51188643e+06 3.54813389e+06 1.58489319e+05 2.23872114e+05 3.09377759e-02
2.51188643e+06 3.54813389e+06 2.23872114e+05 3.16227766e+05 3.58311666e-02
2.51188643e+06 3.54813389e+06 3.16227766e+05 4.46683592e+05 5.38556637e-02
2.51188643e+06 3.54813389e+06 4.46683592e+05 6.30957344e+05 6.45739708e-02
2.51188643e+06 3.54813389e+06 6.30957344e+05 8.91250938e+05 7.58725195e-02
2.51188643e+06 3.54813389e+06 8.91250938e+05 1.25892541e+06 8.72882090e-02
2.51188643e+06 3.54813389e+06 1.25892541e+06 1.77827941e+06 1.02319246e-01
2.51188643e+06 3.54813389e+06 1.77827941e+06 2.51188643e+06 1.44454109e-01
2.51188643e+06 3.54813389e+06 2.51188643e+06 3.54813389e+06 2.80888925e-01
2.51188643e+06 3.54813389e+06 3.54813389e+06 5.01187234e+06 6.73347319e-02
2.51188643e+06 3.54813389e+06 5.01187234e+06 7.07945784e+06 1.86927171e-03
2.51188643e+06 3.54813389e+06 7.07945784e+06 1.00000000e+07 3.15092924e-04
3.54813389e+06 5.01187234e+06 1.00000000e+04 1.41253754e+04 4.56617460e-04
3.54813389e+06 5.01187234e+06 1.41253754e+04 1.99526231e+04 1.07369314e-03
3.54813389e+06 5.01187234e+06 1.99526231e+04 2.81838293e+04 1.10165215e-03
3.54813389e+06 5.01187234e+06 2.81838293e+04 3.98107171e+04 1.64119617e-03
3.54813389e+06 5.01187234e+06 3.98107171e+04 5.62341325e+04 4.33204682e-03
3.54813389e+06 5.01187234e+06 5.62341325e+04 7.94328235e+04 1.00376819e-02
3.54813389e+06 5.01187234e+06 7.94328235e+04 1.12201845e+05 1.08682245e-02
3.54813389e+06 5.01187234e+06 1.12201845e+05 1.58489319e+05 2.10929674e-02
3.54813389e+06 5.01187234e+06 1.58489319e+05 2.23872114e+05 2.57257578e-02
3.54813389e+06 5.01187234e+06 2.23872114e+05 3.16227766e+05 3.49038671e-02
3.54813389e+06 5.01187234e+06 3.16227766e+05 4.46683592e+05 4.07600011e-02
3.54813389e+06 5.01187234e+06 4.46683592e+05 6.30957344e+05 4.84912901e-02
3.54813389e+06 5.01187234e+06 6.30957344e+05 8.91250938e+05 5.97955041e-02
3.54813389e+06 5.01187234e+06 8.91250938e+05 1.25892541e+06 7.53036431e-02
3.54813389e+06 5.01187234e+06 1.25892541e+06 1.77827941e+06 7.92107279e-02
3.54813389e+06 5.01187234e+06 1.77827941e+06 2.51188643e+06 9.60384413e-02
3.54813389e+06 5.01187234e+06 2.51188643e+06 3.54813389e+06 1.36673957e-01
3.54813389e+06 5.01187234e+06 3.54813389e+06 5.01187234e+06 2.85011888e-01
3.54813389e+06 5.01187234e+06 5.01187234e+06 7.07945784e+06 6.50267953e-02
3.54813389e+06 5.01187234e+06 7.07945784e+06 1.00000000e+07 2.45404847e-03
5.01187234e+06 7.07945784e+06 1.00000000e+04 1.41253754e+04 5.44448562e-04
5.01187234e+06 7.07945784e+06 1.41253754e+04 1.99526231e+04 7.95279950e-04
5.01187234e+06 7.07945784e+06 1.99526231e+04 2.81838293e+04 3.09482119e-04
5.01187234e+06 7.07945784e+06 2.81838293e+04 3.98107171e+04 1.34068151e-03
5.01187234e+06 7.07945784e+06 3.98107171e+04 5.62341325e+04 5.78584469e-03
5.01187234e+06 7.07945784e+06 5.62341325e+04 7.94328235e+04 6.96275497e-03
5.01187234e+06 7.07945784e+06 7.94328235e+04 1.12201845e+05 9.02658609e-03
5.01187234e+06 7.07945784e+06 1.12201845e+05 1.58489319e+05 2.15136720e-02
5.01187234e+06 7.07945784e+06 1.58489319e+05 2.23872114e+05 1.66484195e-02
5.01187234e+06 7.07945784e+06 2.23872114e+05 3.16227766e+05 2.77526452e-02
5.01187234e+06 7.07945784e+06 3.16227766e+05 4.46683592e+05 3.06628417e-02
5.01187234e+06 7.07945784e+06 4.46683592e+05 6.30957344e+05 3.15324479e-02
5.01187234e+06 7.07945784e+06 6.30957344e+05 8.91250938e+05 3.67219657e-02
5.01187234e+06 7.07945784e+06 8.91250938e+05 1.25892541e+06 3.23478724e-02
5.01187234e+06 7.07945784e+06 1.25892541e+06 1.77827941e+06 4.32392672e-02
5.01187234e+06 7.07945784e+06 1.77827941e+06 2.51188643e+06 5.20725452e-02
5.01187234e+06 7.07945784e+06 2.51188643e+06 3.54813389e+06 3.60406625e-02
5.01187234e+06 7.07945784e+06 3.54813389e+06 5.01187234e+06 7.11800475e-02
5.01187234e+06 7.07945784e+06 5.01187234e+06 7.07945784e+06 4.75832340e-01
5.01187234e+06 7.07945784e+06 7.07945784e+06 1.00000000e+07 9.96901953e-02
7.07945784e+06 1.00000000e+07 1.00000000e+04 1.41253754e+04 4.46225587e-04
7.07945784e+06 1.00000000e+07 1.41253754e+04 1.99526231e+04 5.59062033e-04
7.07945784e+06 1.00000000e+07 1.99526231e+04 2.81838293e+04 7.64480909e-04
7.07945784e+06 1.00000000e+07 2.81838293e+04 3.98107171e+04 1.48357221e-03
7.07945784e+06 1.00000000e+07 3.98107171e+04 5.62341325e+04 2.89373274e-03
7.07945784e+06 1.00000000e+07 5.62341325e+04 7.94328235e+04 4.95536932e-03
7.07945784e+06 1.00000000e+07 7.94328235e+04 1.12201845e+05 9.68730086e-03
7.07945784e+06 1.00000000e+07 1.12201845e+05 1.58489319e+05 1.41929070e-02
7.07945784e+06 1.00000000e+07 1.58489319e+05 2.23872114e+05 1.96955820e-02
7.07945784e+06 1.00000000e+07 2.23872114e+05 3.16227766e+05 2.66978952e-02
7.07945784e+06 1.00000000e+07 3.16227766e+05 4.46683592e+05 3.02461791e-02
7.07945784e+06 1.00000000e+07 4.46683592e+05 6.30957344e+05 4.10918786e-02
7.07945784e+06 1.00000000e+07 6.30957344e+05 8.91250938e+05 4.81502831e-02
7.07945784e+06 1.00000000e+07 8.91250938e+05 1.25892541e+06 5.83504403e-02
7.07945784e+06 1.00000000e+07 1.25892541e+06 1.77827941e+06 6.99441881e-02
7.07945784e+06 1.00000000e+07 1.77827941e+06 2.51188643e+06 7.27785144e-02
7.07945784e+06 1.00000000e+07 2.51188643e+06 3.54813389e+06 7.85552731e-02
7.07945784e+06 1.00000000e+07 3.54813389e+06 5.01187234e+06 8.79366707e-02
7.07945784e+06 1.00000000e+07 5.01187234e+06 7.07945784e+06 1.44651229e-01
7.07945784e+06 1.00000000e+07 7.07945784e+06 1.00000000e+07 2.86919216e-01
