# Etrue_lo Etrue_hi Ereco_lo Ereco_hi P(Ereco|Etrue)
1.77827941e+06 2.51188643e+06 2.23872114e+05 3.16227766e+05 4.79767306e-02
1.77827941e+06 2.51188643e+06 3.16227766e+05 4.46683592e+05 5.09707633e-02
1.77827941e+06 2.51188643e+06 4.46683592e+05 6.30957344e+05 5.90007223e-02
1.77827941e+06 2.51188643e+06 6.30957344e+05 8.91250938e+05 5.95808477e-02
1.77827941e+06 2.51188643e+06 8.91250938e+05 1.25892541e+06 7.45475719e-02
1.77827941e+06 2.51188643e+06 1.25892541e+06 1.77827941e+06 1.31483423e-01
1.77827941e+06 2.51188643e+06 1.77827941e+06 2.51188643e+06 3.74360663e-01
1.77827941e+06 2.51188643e+06 2.51188643e+06 3.54813389e+06 8.41163742e-02
1.77827941e+06 2.51188643e+06 3.54813389e+06 5.01187234e+06 1.14634396e-03
1.77827941e+06 2.51188643e+06 5.01187234e+06 7.07945784e+06 1.06915051e-04
1.77827941e+06 2.51188643e+06 7.07945784e+06 1.00000000e+07 2.70454224e-05
2.51188643e+06 3.54813389e+06 1.00000000e+04 1.41253754e+04 3.45862804e-04
2.51188643e+06 3.54813389e+06 1.41253754e+04 1.99526231e+04 1.70393793e-03
2.51188643e+06 3.54813389e+06 1.99526231e+04 2.81838293e+04 1.26874290e-03
2.51188643e+06 3.54813389e+06 2.81838293e+04 3.98107171e+04 2.00159928e-03
2.51188643e+06 3.54813389e+06 3.98107171e+04 5.62341325e+04 7.85037218e-03
2.51188643e+06 3.54813389e+06 5.62341325e+04 7.94328235e+04 1.05429470e-02
2.51188643e+06 3.54813389e+06 7.94328235e+04 1.12201845e+05 1.53576769e-02
2.51188643e+06 3.54813389e+06 1.12201845e+05 1.58489319e+05 2.70281520e-02
2.51188643e+06 3.54813389e+06 1.58489319e+05 2.23872114e+05 3.10932020e-02
2.51188643e+06 3.54813389e+06 2.23872114e+05 3.16227766e+05 3.29858698e-02
2.51188643e+06 3.54813389e+06 3.16227766e+05 4.46683592e+05 4.69575091e-02
2.51188643e+06 3.54813389e+06 4.46683592e+05 6.30957344e+05 4.87213155e-02
2.51188643e+06 3.54813389e+06 6.30957344e+05 8.91250938e+05 5.44656342e-02
2.51188643e+06 3.54813389e+06 8.91250938e+05 1.25892541e+06 6.33030855e-02
2.51188643e+06 3.54813389e+06 1.25892541e+06 1.77827941e+06 7.19979398e-02
2.51188643e+06 3.54813389e+06 1.77827941e+06 2.51188643e+06 1.23629253e-01
2.51188643e+06 3.54813389e+06 2.51188643e+06 3.54813389e+06 3.62196785e-01
2.51188643e+06 3.54813389e+06 3.54813389e+06 5.01187234e+06 9.68406440e-02
2.51188643e+06 3.54813389e+06 5.01187234e+06 7.07945784e+06 1.56965501e-03
2.51188643e+06 3.54813389e+06 7.07945784e+06 1.00000000e+07 1.39816128e-04
3.54813389e+06 5.01187234e+06 1.00000000e+04 1.41253754e+04 7.07998765e-04
3.54813389e+06 5.01187234e+06 1.41253754e+04 1.99526231e+04 1.09250196e-03
3.54813389e+06 5.01187234e+06 1.99526231e+04 2.81838293e+04 1.50332281e-03
3.54813389e+06 5.01187234e+06 2.81838293e+04 3.98107171e+04 2.16887917e-03
3.54813389e+06 5.01187234e+06 3.98107171e+04 5.62341325e+04 4.79182368e-03
3.54813389e+06 5.01187234e+06 5.62341325e+04 7.94328235e+04 1.24862221e-02
3.54813389e+06 5.01187234e+06 7.94328235e+04 1.12201845e+05 1.20821007e-02
3.54813389e+06 5.01187234e+06 1.12201845e+05 1.58489319e+05 2.36438206e-02
3.54813389e+06 5.01187234e+06 1.58489319e+05 2.23872114e+05 2.82582451e-02
3.54813389e+06 5.01187234e+06 2.23872114e+05 3.16227766e+05 3.35811872e-02
3.54813389e+06 5.01187234e+06 3.16227766e+05 4.46683592e+05 3.82912962e-02
3.54813389e+06 5.01187234e+06 4.46683592e+05 6.30957344e+05 3.97903060e-02
3.54813389e+06 5.01187234e+06 6.30957344e+05 8.91250938e+05 4.64478821e-02
3.54813389e+06 5.01187234e+06 8.91250938e+05 1.25892541e+06 6.10155896e-02
3.54813389e+06 5.01187234e+06 1.25892541e+06 1.77827941e+06 5.67771745e-02
3.54813389e+06 5.01187234e+06 1.77827941e+06 2.51188643e+06 6.69786841e-02
3.54813389e+06 5.01187234e+06 2.51188643e+06 3.54813389e+06 1.07416390e-01
3.54813389e+06 5.01187234e+06 3.54813389e+06 5.01187234e+06 3.74375257e-01
3.54813389e+06 5.01187234e+06 5.01187234e+06 7.07945784e+06 8.65839556e-02
3.54813389e+06 5.01187234e+06 7.07945784e+06 1.00000000e+07 2.00736256e-03
5.01187234e+06 7.07945784e+06 1.00000000e+04 1.41253754e+04 1.19676558e-04
5.01187234e+06 7.07945784e+06 1.41253754e+04 1.99526231e+04 1.02275618e-03
5.01187234e+06 7.07945784e+06 1.99526231e+04 2.81838293e+04 3.89060930e-04
5.01187234e+06 7.07945784e+06 2.81838293e+04 3.98107171e+04 1.66648546e-03
5.01187234e+06 7.07945784e+06 3.98107171e+04 5.62341325e+04 3.06778936e-03
5.01187234e+06 7.07945784e+06 5.62341325e+04 7.94328235e+04 6.90166403e-03
5.01187234e+06 7.07945784e+06 7.94328235e+04 1.12201845e+05 6.93219987e-03
5.01187234e+06 7.07945784e+06 1.12201845e+05 1.58489319e+05 1.53266872e-02
5.01187234e+06 7.07945784e+06 1.58489319e+05 2.23872114e+05 8.89566290e-03
5.01187234e+06 7.07945784e+06 2.23872114e+05 3.16227766e+05 2.00842503e-02
5.01187234e+06 7.07945784e+06 3.16227766e+05 4.46683592e+05 2.98847914e-02
5.01187234e+06 7.07945784e+06 4.46683592e+05 6.30957344e+05 2.64489508e-02
5.01187234e+06 7.07945784e+06 6.30957344e+05 8.91250938e+05 2.76866782e-02
5.01187234e+06 7.07945784e+06 8.91250938e+05 1.25892541e+06 2.28625976e-02
5.01187234e+06 7.07945784e+06 1.25892541e+06 1.77827941e+06 3.08211825e-02
5.01187234e+06 7.07945784e+06 1.77827941e+06 2.51188643e+06 5.15762476e-02
5.01187234e+06 7.07945784e+06 2.51188643e+06 3.54813389e+06 2.95140099e-02
5.01187234e+06 7.07945784e+06 3.54813389e+06 5.01187234e+06 6.31325769e-02
5.01187234e+06 7.07945784e+06 5.01187234e+06 7.07945784e+06 5.43343740e-01
5.01187234e+06 7.07945784e+06 7.07945784e+06 1.00000000e+07 1.10322992e-01
7.07945784e+06 1.00000000e+07 1.00000000e+04 1.41253754e+04 7.65572966e-04
7.07945784e+06 1.00000000e+07 1.41253754e+04 1.99526231e+04 9.59162341e-04
7.07945784e+06 1.00000000e+07 1.99526231e+04 2.81838293e+04 1.06832498e-03
7.07945784e+06 1.00000000e+07 2.81838293e+04 3.98107171e+04 1.66589789e-03
7.07945784e+06 1.00000000e+07 3.98107171e+04 5.62341325e+04 3.91992726e-03
7.07945784e+06 1.00000000e+07 5.62341325e+04 7.94328235e+04 6.39344612e-03
7.07945784e+06 1.00000000e+07 7.94328235e+04 1.12201845e+05 1.30376895e-02
7.07945784e+06 1.00000000e+07 1.12201845e+05 1.58489319e+05 1.42297019e-02
7.07945784e+06 1.00000000e+07 1.58489319e+05 2.23872114e+05 2.25125112e-02
7.07945784e+06 1.00000000e+07 2.23872114e+05 3.16227766e+05 2.92011852e-02
7.07945784e+06 1.00000000e+07 3.16227766e+05 4.46683592e+05 2.54053610e-02
7.07945784e+06 1.00000000e+07 4.46683592e+05 6.30957344e+05 3.90910888e-02
7.07945784e+06 1.00000000e+07 6.30957344e+05 8.91250938e+05 4.10436713e-02
7.07945784e+06 1.00000000e+07 8.91250938e+05 1.25892541e+06 4.64758905e-02
7.07945784e+06 1.00000000e+07 1.25892541e+06 1.77827941e+06 5.58788121e-02
7.07945784e+06 1.00000000e+07 1.77827941e+06 2.51188643e+06 5.76596163e-02
7.07945784e+06 1.00000000e+07 2.51188643e+06 3.54813389e+06 6.20956927e-02
7.07945784e+06 1.00000000e+07 3.54813389e+06 5.01187234e+06 6.37263574e-02
7.07945784e+06 1.00000000e+07 5.01187234e+06 7.07945784e+06 1.33397266e-01
7.07945784e+06 1.00000000e+07 7.07945784e+06 1.00000000e+07 3.81472825e-01
