sampler,n_chains,accept_rate,wall_time_s,log_phi,gamma,log_eta,delta
RWMH,4,0.23276249999999998,5.176272392272949,201.41728090922544,231.32870861568938,190.31464809876067,227.93622390616662
MALA,4,0.6156666666666666,10.268953800201416,128.02225348576223,143.3477802900969,102.80489820019714,142.98059606548804
