sampler,n_chains,accept_rate,wall_time_s,log_phi,gamma,log_eta,delta
RWMH,4,0.21381250000000002,5.389978408813477,29.172518615942664,46.19261660595723,19.675131861725866,62.6227782907243
MALA,4,0.6008833333333333,10.982460737228394,14.226401876760047,18.372744054379176,9.595888040339709,15.559232482159185
