sampler,n_chains,accept_rate,wall_time_s,log_phi,gamma,log_eta,delta
RWMH,4,0.23276249999999998,5.176272392272949,1042.590710497109,1197.4204079475464,985.1204587987563,1179.8599830044357
MALA,4,0.6156666666666666,10.268953800201416,1314.654606442967,1472.031733160428,1055.6987500522341,1468.2611353217571
